beer_ABV,beer_beerId,beer_brewerId,beer_name,beer_style,review_appearance,review_palette,review_overall,review_taste,review_profileName,review_aroma,review_text,review_time,sentiment_score
5.35,27514,35,Samuel Adams Brown Ale,English Brown Ale,3.0,3.0,3.0,3.0,Blakaeris,3.5,"Pours clear dark copper, head dissipates quickly to a thin film. Slight lacing. Smell is toasted caramel malt, with a nice earthy nuttiness. Taste is similiar to the nose. Buttery roasted maltiness is predominate. Sweetly malty up front with a mild bitterness in the finish. Hints of nut linger on the tongue. Mouthfeel is medium bodied and slighty prickly. This is a mediocre brown ale. Nothing to get too excited about, but not terrible either.",1149123550,0.10000000149011612
7.2,30424,132,Dad's Little Helper Malt Liquor,American Malt Liquor,5.0,3.5,2.5,2.0,jujubeast6000,3.5,"Reviewed 1/11/2009 (bottle): Pours a cloudy orange color body, with a big frothy white head, bubbly. Strong aroma of dark grape juice. Maybe a little malt too, but mostly grape juice. Smooth creamy mouthfeel. Carbonated malty grape taste. Somewhat grainy taste. Too grapy for me.",1232428887,0.0
9.6,40956,590,Unplugged Imperial Weizen,Weizenbock,4.5,4.0,4.5,4.5,markaberrant,4.5,"A - Cloudy, soft orange colour. Gigantic, fluffy white head. Leaves thick sheets of lace all the way down. S - bananas, sweet non-descript citrus, earthy cloves T - comes off as a banana cream pudding to start, kinda surprised by the sweetness and creaminess. Lots of sweet citrus from the hops, again, expecting more of a bitter grapefruit. Dry and tart finish, with a lingering clove spice. M - full and creamy mouthfeel, but body is light. Amped up carbonation is smooth as can be. Better done than most strong Belgians in regards to creating a full mouthfeel, but keeping it light and refreshing. D - very creative, and extremely well executed. This beer has 2 extremes - sweet softness and refreshing tartness, yet they blend so well together. This beer totally surprised me the way it was put together, I was expecting to just get whacked over the head with hops, but instead the hops are a wonderful complement to a strong pale weizen. I was getting somewhat bored with the Unplugged series of ""let's put everything in a barrel with brett,"" so I'm very impressed with the originality on this one. Thanks to Demcorhip for the bottle!",1211077501,0.5
7.5,71969,694,Tröegs Perpetual IPA,American IPA,4.0,4.0,4.0,4.5,pokesbeerdude,4.0,"Thanks goes out to RocPorterFanatic for this 22oz bottle from the Chillin and Grillin II BIF. Into a NB Globe. A: Pours a nice amber color with a huge frothy white head, right at an inch that doesn't want to go away. Excellent spots of lacing are left behind as it recedes. Great clarity. Nice looking beer. S: Lots of hops, strong tropical fruit smells come first and a bit of a citrusy hop profile mix in there quite nicely. Nice little bit of grain and a touch of caramel. Smells a bit grassy. Not bad at all. T: Nice blend of hops and grains, just a good mix of tropical fruits and a bit of caramel sweetness mixed in with some grains as well. Not a ton of bitterness, just enough to round things out. Nice tasting beer, but I was hoping for a little bit more. M: Perfect here, right amount of carbonation, and a nice amount of body without getting sticky or thick. Finishes dry and clean. Really nice. O: Nice IPA, I would definitely like to revisit this.",1319938041,0.6000000238418579
6.2,229,73,Great Lakes Eliot Ness,Vienna Lager,4.0,4.0,4.5,4.5,wvsabbath,4.0,"Serving Type - Bottle Appearance - Dark reddish golden brown, no head, some lacing Smell - Yeast, some malts and spices, german?hops, some sugar. Taste - A really smooth and sweet amber lager. Not bitter and bland as most lagers. Has a hop presence along with some sweetness from sugar and spices. The pungent german yeast flavor is very low and only present in the end of the swallow. Mouthfeel - Mild, flavorful and easy on whole mouth. Great beer to enjoy without ruining mouth or palette. Not bitter nor sickly sweet. Aftertaste doesnt last long, and beer is rather thin so your fine to move on to another beer. Drinkabilty - The alcohol is good %, the beer is smooth and mild, I can see pounding down a 6-pack no problem. A fine beer again from great lakes.",1294894315,0.4000000059604645
5.5,10482,48,Monk's Café Flemish Sour Ale,Flanders Oud Bruin,4.0,3.5,4.0,4.0,jhu1995,4.0,"Pours a dark red with purple hues. Minimal head which quickly dissipates. Smell is slightly vinegar and sour with some sweetness. Taste is sour, vinegar-like, with some mild sweetness in the finish, mostly cherry-like. Very light and refreshing on the palate. Easy to drink, particularly for a red ale. Worth a try.",1154749692,0.30000001192092896
8.0,4041,870,Kilt Lifter Scotch Ale,Scotch Ale / Wee Heavy,3.0,3.0,3.0,2.5,haddon,3.0,"Poured into a nonic glass and released lots of effervescent bubbles. Fizz all over the place. Translucent copper color with little to no head even with hard pour. Sweet smells that remind me of sticking my nose in the middle of a butterscotch sundae. All sweet malts on this one. Pretty one dimentional. Hope I am wrong but so far thinking this may be a little light and watery. Tastes like it smells... Very sweet that dominates with butterscotch. Sherry wine, sour with a bit of hops on the back end. Flat and watery aftertaste. Light body with not much carbonation. Too flat and lacks body. For a scotch ale coming in at 8% abv, this beer tastes a bit light. Nothing about it would ever make me come back for more.",1300069837,0.0
5.6,279,140,Sierra Nevada Porter,American Porter,3.5,3.5,3.5,3.0,maxk,3.5,"Poured from a bottle into a tulip. Was in the fridge but I allowed it to warm up a bit before I poured it. A deep, dark brown tinged with red. A beige one finger head which settles down pretty quickly. There is lots of lacing. A big mix of malts await the nose. There are definitely well roasted malts and caramel malts. Chocolate, a little coffee. Lots of malt. Chocolate. Again, a little bit of coffee. There is a miniscule bit of hop flavor rounding things out here. Silky smooth and well bodied, over carbonated. A nice porter, but nothing amazing or overly special. The over carbonation detracts from it. It's got some good flavors and aromas, but again, it's nothing so extraordinary.",1326239467,0.20000000298023224
7.0,17501,1497,Kinnickinick Double IPA,American Double / Imperial IPA,4.0,4.5,2.5,4.0,chugamugofsud,3.5,"I had this beer while in Jupiter and was actually somewhat dissapointed. Jupiter's IPA was one of the best that I've had and I expected the Double to satisfy my hop-head urges. It came out a very dark amber with a small thick head that qquickly went away. The thickness of the beer could be seen by looking at the density layers as they settled in glass. The beer smelled very hop-rific with a little bit of a roasted smell. Drinking this beer, though, is where things went wrong. The beer entirely coated my mouth in a way no dbl. IPA has before and the hop explosion was a little bit overwhelming. This beer reminds me of the Dogfish Head 120 minute IPA, so if you like that sort of a thing, I'd still recommend this one. The beer became very hard to drink after a few sips and took me quite a while to finish. It just didn't seem to have the depth of taste that their IPA has and seemed, at least to me, that this beer was all hops.",1084636491,-0.20000000298023224
6.2,74123,192,Snow Day Winter Ale,American Black Ale,3.5,3.0,3.5,3.0,gatornation,3.5,"from 12 oz bottle with BB 02/19/12 A- pours a dark mahogany color with a slight khaki head with some nice sticky lacing S- malts and earthy smells with some citrus hops T was roasted malts some earth funk,citrus hops,toffee and caramel but all was light but present M- was light with carbonation and taste with the above mentioned smells and taste O- a drinkable winter warmer but a couple will do it for me, many better and tasty WW out there",1320360131,0.6000000238418579
11.3,645,207,Trappistes Rochefort 10,Quadrupel (Quad),4.0,2.5,4.0,3.5,jim102864,3.0,"Dark mahagony brown and opaque. Two finger, pillowy, off white head in my Czechvar glass. Little to no carbonation. Good head retention. The nose is musty and earthy. Not particularly pleasant. It mellows as it warms with a whiff of gouda cheese. Taste is anice from black licorice and slightly peppery. Alcohol becomes evident in the finish. One of the highest ranked beers in BA, yet I question why. Not sure why the disconnect, but the brew is too uninspired for my taste.",1203872847,-0.20000000298023224
5.9,1903,35,Samuel Adams Cranberry Lambic,Fruit / Vegetable Beer,3.5,3.5,4.0,4.0,allboutbierge,4.0,This beer is much better than their Cherry Wheat offering. Flavor is that of slightly tart and semi sweet cranberries. Mellow malts in the back groud with a trace of wheatiness as well. Light orange amber color with a light lace. Enjoyable brew.,1037535926,0.4000000059604645
7.4,33039,132,Monk Madness (JLS Release #18),American Strong Ale,4.5,4.0,4.0,4.0,gbarron,4.0,"From a 22 oz. bomber. A - ruby reddish brown, perfectly clear. Head is lightly tan and thick, creamy bed of tightly packed bubbles. Retention and lacing are outstanding. S - very malty, creamy nose. Noting lots of diacetyl. Rich, sweet aroma of caramel, butterscotch, toffee. Little hop aroma. Some spiciness, like cloves, allspice. T - nice balance of malt and hops. Assertive bready, malty, biscuit-like, caramel character. Backed up by tart, dry citrus hop presence. Fresh oranges, pine, pineapple hop flavor. M - creamy and smooth with pretty strong, bitter, dry, citrus pucker factor. Carbonation appears low to average. D - very tasty offering. Not sure why it's called Monk Madness other than some Belgian malts and hops in there. Yeast is the standard Rogue Pacman strain. Solid American ale, well balanced.",1165538032,0.30000001192092896
11.0,21100,3818,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout,4.5,4.5,4.0,4.5,rapidsequence,3.5,"22 oz bottle. Something about the label on this bottle is unappealing to me. I guess I don't want a oat eating horse on my beer. Appearance: Completely black. Totally opaque. Just really, really black. A medium, brown head forms with the pour and lasts a couple of minutes. It fades to a rim and leaves some spots of lacing when I sip from the snifter. Smell: Rich, sweet, dark roasted malts. One of those stouts that has more almost burnt roastiness and caramelly sweetness than big chocolatey or coffee notes. Not that it is without chocolate or coffee smells, just more of the other. Slightly earthy/ grassy hops smell. This is starting out great. Taste: This is a big flavorful stout, but is hurt in the flavor profile by being too bitter. It seems like the hoppy bitterness up front is well balanced by the sweet maltiness, but the burnt malt bitterness becomes too much on the finish. Again there are some chocolate and coffee notes, but they are bystanders. I like it, but with every sip I wish it was less bitter. Mouthfeel: Great. Not the fullest mouthfeel like you get in some RISs, but so smooth and silky. Very nice. Drinkability: This is a tasty, huge beer with a pretty well hidden 11%. I whine about the bitterness, and I do think its a little bitter, but all in all, a really nice imperial oatmeal stout.",1263951149,0.0
